county,county_fips,year,registration_type,total
Aurora,46003,2025,boat,18
Aurora,46003,2025,bus,0
Aurora,46003,2025,commercial_plate,7
Aurora,46003,2025,electric,0
Aurora,46003,2025,gross_vehicle_weight,32
Aurora,46003,2025,irp_with_prorate_plate,4
Aurora,46003,2025,motorcycle,14
Aurora,46003,2025,off_road,24
Aurora,46003,2025,passenger_low_speed,126
Aurora,46003,2025,pickup_suv_van,366
Aurora,46003,2025,recreational,3
Aurora,46003,2025,snowmobile,7
Aurora,46003,2025,titles,66
Aurora,46003,2025,trailer,170
Aurora,46003,2025,truck,34
Aurora,46003,2024,boat,250
Aurora,46003,2024,bus,15
Aurora,46003,2024,commercial_plate,185
Aurora,46003,2024,electric,4
Aurora,46003,2024,gross_vehicle_weight,381
Aurora,46003,2024,irp_with_prorate_plate,81
Aurora,46003,2024,motorcycle,122
Aurora,46003,2024,off_road,252
Aurora,46003,2024,passenger_low_speed,979
Aurora,46003,2024,pickup_suv_van,3077
Aurora,46003,2024,recreational,28
Aurora,46003,2024,snowmobile,37
Aurora,46003,2024,titles,1155
Aurora,46003,2024,trailer,1580
Aurora,46003,2024,truck,516
Aurora,46003,2023,boat,263
Aurora,46003,2023,bus,13
Aurora,46003,2023,commercial_plate,174
Aurora,46003,2023,electric,1
Aurora,46003,2023,gross_vehicle_weight,377
Aurora,46003,2023,irp_with_prorate_plate,78
Aurora,46003,2023,motorcycle,120
Aurora,46003,2023,off_road,242
Aurora,46003,2023,passenger_low_speed,1068
Aurora,46003,2023,pickup_suv_van,3201
Aurora,46003,2023,recreational,30
Aurora,46003,2023,snowmobile,60
Aurora,46003,2023,titles,1457
Aurora,46003,2023,trailer,1531
Aurora,46003,2023,truck,491
Aurora,46003,2022,boat,263
Aurora,46003,2022,boat,264
Aurora,46003,2022,bus,12
Aurora,46003,2022,commercial_plate,159
Aurora,46003,2022,electric,1
Aurora,46003,2022,gross_vehicle_weight,350
Aurora,46003,2022,gross_vehicle_weight,352
Aurora,46003,2022,irp_with_prorate_plate,72
Aurora,46003,2022,motorcycle,134
Aurora,46003,2022,off_road,225
Aurora,46003,2022,passenger_low_speed,1109
Aurora,46003,2022,passenger_low_speed,1111
Aurora,46003,2022,pickup_suv_van,3002
Aurora,46003,2022,pickup_suv_van,3005
Aurora,46003,2022,recreational,30
Aurora,46003,2022,snowmobile,46
Aurora,46003,2022,titles,1314
Aurora,46003,2022,trailer,1491
Aurora,46003,2022,trailer,1492
Aurora,46003,2022,truck,458
Aurora,46003,2021,boat,239
Aurora,46003,2021,bus,13
Aurora,46003,2021,commercial_plate,150
Aurora,46003,2021,electric,0
Aurora,46003,2021,gross_vehicle_weight,363
Aurora,46003,2021,gross_vehicle_weight,365
Aurora,46003,2021,irp_with_prorate_plate,52
Aurora,46003,2021,motorcycle,125
Aurora,46003,2021,off_road,201
Aurora,46003,2021,passenger_low_speed,1125
Aurora,46003,2021,pickup_suv_van,2993
Aurora,46003,2021,recreational,33
Aurora,46003,2021,snowmobile,25
Aurora,46003,2021,titles,1419
Aurora,46003,2021,trailer,1450
Aurora,46003,2021,truck,450
Aurora,46003,2020,boat,228
Aurora,46003,2020,bus,7
Aurora,46003,2020,commercial_plate,132
Aurora,46003,2020,electric,0
Aurora,46003,2020,gross_vehicle_weight,339
Aurora,46003,2020,gross_vehicle_weight,344
Aurora,46003,2020,irp_with_prorate_plate,54
Aurora,46003,2020,motorcycle,109
Aurora,46003,2020,off_road,189
Aurora,46003,2020,passenger_low_speed,1180
Aurora,46003,2020,pickup_suv_van,2818
Aurora,46003,2020,recreational,23
Aurora,46003,2020,snowmobile,50
Aurora,46003,2020,titles,1241
Aurora,46003,2020,trailer,1355
Aurora,46003,2020,truck,421
Aurora,46003,2019,boat,210
Aurora,46003,2019,bus,14
Aurora,46003,2019,commercial_plate,138
Aurora,46003,2019,electric,0
Aurora,46003,2019,gross_vehicle_weight,366
Aurora,46003,2019,gross_vehicle_weight,370
Aurora,46003,2019,irp_with_prorate_plate,50
Aurora,46003,2019,motorcycle,109
Aurora,46003,2019,off_road,172
Aurora,46003,2019,passenger_low_speed,1229
Aurora,46003,2019,pickup_suv_van,2676
Aurora,46003,2019,recreational,31
Aurora,46003,2019,snowmobile,68
Aurora,46003,2019,titles,1163
Aurora,46003,2019,trailer,1319
Aurora,46003,2019,truck,434
Aurora,46003,2018,boat,213
Aurora,46003,2018,bus,22
Aurora,46003,2018,commercial_plate,177
Aurora,46003,2018,electric,1
Aurora,46003,2018,gross_vehicle_weight,400
Aurora,46003,2018,gross_vehicle_weight,404
Aurora,46003,2018,irp_with_prorate_plate,50
Aurora,46003,2018,motorcycle,131
Aurora,46003,2018,off_road,165
Aurora,46003,2018,passenger_low_speed,1275
Aurora,46003,2018,pickup_suv_van,2752
Aurora,46003,2018,recreational,28
Aurora,46003,2018,snowmobile,77
Aurora,46003,2018,titles,1192
Aurora,46003,2018,trailer,1407
Aurora,46003,2018,truck,499
Aurora,46003,2018,truck,500
Aurora,46003,2017,boat,215
Aurora,46003,2017,bus,10
Aurora,46003,2017,commercial_plate,167
Aurora,46003,2017,electric,1
Aurora,46003,2017,gross_vehicle_weight,391
Aurora,46003,2017,irp_with_prorate_plate,58
Aurora,46003,2017,motorcycle,134
Aurora,46003,2017,off_road,162
Aurora,46003,2017,passenger_low_speed,1339
Aurora,46003,2017,pickup_suv_van,2685
Aurora,46003,2017,recreational,23
Aurora,46003,2017,snowmobile,54
Aurora,46003,2017,titles,1164
Aurora,46003,2017,trailer,1332
Aurora,46003,2017,truck,467
Aurora,46003,2016,boat,235
Aurora,46003,2016,bus,10
Aurora,46003,2016,commercial_plate,154
Aurora,46003,2016,electric,1
Aurora,46003,2016,gross_vehicle_weight,385
Aurora,46003,2016,irp_with_prorate_plate,74
Aurora,46003,2016,motorcycle,129
Aurora,46003,2016,off_road,153
Aurora,46003,2016,passenger_low_speed,1387
Aurora,46003,2016,pickup_suv_van,2679
Aurora,46003,2016,recreational,27
Aurora,46003,2016,snowmobile,64
Aurora,46003,2016,titles,1216
Aurora,46003,2016,trailer,1406
Aurora,46003,2016,truck,480
Aurora,46003,2015,boat,233
Aurora,46003,2015,bus,21
Aurora,46003,2015,commercial_plate,143
Aurora,46003,2015,electric,0
Aurora,46003,2015,gross_vehicle_weight,393
Aurora,46003,2015,irp_with_prorate_plate,91
Aurora,46003,2015,motorcycle,140
Aurora,46003,2015,off_road,154
Aurora,46003,2015,passenger_low_speed,1439
Aurora,46003,2015,pickup_suv_van,2625
Aurora,46003,2015,recreational,32
Aurora,46003,2015,snowmobile,72
Aurora,46003,2015,titles,1320
Aurora,46003,2015,trailer,1396
Aurora,46003,2015,truck,512
Beadle,46005,2025,boat,80
Beadle,46005,2025,bus,1
Beadle,46005,2025,commercial_plate,184
Beadle,46005,2025,electric,1
Beadle,46005,2025,gross_vehicle_weight,117
Beadle,46005,2025,irp_with_prorate_plate,4
Beadle,46005,2025,motorcycle,132
Beadle,46005,2025,off_road,135
Beadle,46005,2025,passenger_low_speed,534
Beadle,46005,2025,pickup_suv_van,1845
Beadle,46005,2025,recreational,10
Beadle,46005,2025,snowmobile,39
Beadle,46005,2025,titles,369
Beadle,46005,2025,trailer,749
Beadle,46005,2025,truck,175
Beadle,46005,2024,boat,1111
Beadle,46005,2024,bus,20
Beadle,46005,2024,commercial_plate,1179
Beadle,46005,2024,electric,7
Beadle,46005,2024,gross_vehicle_weight,996
Beadle,46005,2024,irp_with_prorate_plate,102
Beadle,46005,2024,motorcycle,1103
Beadle,46005,2024,off_road,1207
Beadle,46005,2024,passenger_low_speed,4761
Beadle,46005,2024,pickup_suv_van,15054
Beadle,46005,2024,recreational,133
Beadle,46005,2024,snowmobile,174
Beadle,46005,2024,titles,6313
Beadle,46005,2024,trailer,6496
Beadle,46005,2024,truck,1525
Beadle,46005,2023,boat,1134
Beadle,46005,2023,bus,13
Beadle,46005,2023,commercial_plate,1128
Beadle,46005,2023,electric,6
Beadle,46005,2023,gross_vehicle_weight,1002
Beadle,46005,2023,irp_with_prorate_plate,102
Beadle,46005,2023,motorcycle,1053
Beadle,46005,2023,off_road,1210
Beadle,46005,2023,passenger_low_speed,5152
Beadle,46005,2023,pickup_suv_van,15455
Beadle,46005,2023,recreational,139
Beadle,46005,2023,snowmobile,214
Beadle,46005,2023,titles,7561
Beadle,46005,2023,trailer,6689
Beadle,46005,2023,truck,1440
Beadle,46005,2022,boat,1140
Beadle,46005,2022,bus,17
Beadle,46005,2022,commercial_plate,1115
Beadle,46005,2022,electric,9
Beadle,46005,2022,gross_vehicle_weight,975
Beadle,46005,2022,gross_vehicle_weight,987
Beadle,46005,2022,irp_with_prorate_plate,106
Beadle,46005,2022,motorcycle,1064
Beadle,46005,2022,off_road,1185
Beadle,46005,2022,passenger_low_speed,5294
Beadle,46005,2022,passenger_low_speed,5298
Beadle,46005,2022,pickup_suv_van,14832
Beadle,46005,2022,pickup_suv_van,14842
Beadle,46005,2022,recreational,145
Beadle,46005,2022,snowmobile,203
Beadle,46005,2022,titles,6720
Beadle,46005,2022,trailer,6583
Beadle,46005,2022,truck,1445
Beadle,46005,2021,boat,1202
Beadle,46005,2021,bus,18
Beadle,46005,2021,commercial_plate,1159
Beadle,46005,2021,electric,7
Beadle,46005,2021,gross_vehicle_weight,1063
Beadle,46005,2021,gross_vehicle_weight,1076
Beadle,46005,2021,irp_with_prorate_plate,115
Beadle,46005,2021,motorcycle,1078
Beadle,46005,2021,off_road,1220
Beadle,46005,2021,passenger_low_speed,5703
Beadle,46005,2021,pickup_suv_van,15341
Beadle,46005,2021,recreational,159
Beadle,46005,2021,snowmobile,259
Beadle,46005,2021,titles,8221
Beadle,46005,2021,trailer,6802
Beadle,46005,2021,truck,1502
Beadle,46005,2020,boat,1164
Beadle,46005,2020,bus,11
Beadle,46005,2020,commercial_plate,1117
Beadle,46005,2020,electric,6
Beadle,46005,2020,gross_vehicle_weight,1017
Beadle,46005,2020,gross_vehicle_weight,1040
Beadle,46005,2020,irp_with_prorate_plate,99
Beadle,46005,2020,motorcycle,1044
Beadle,46005,2020,off_road,1118
Beadle,46005,2020,passenger_low_speed,5739
Beadle,46005,2020,pickup_suv_van,14564
Beadle,46005,2020,recreational,159
Beadle,46005,2020,snowmobile,272
Beadle,46005,2020,titles,7131
Beadle,46005,2020,trailer,6508
Beadle,46005,2020,truck,1436
Beadle,46005,2019,boat,1112
Beadle,46005,2019,bus,34
Beadle,46005,2019,commercial_plate,1114
Beadle,46005,2019,electric,4
Beadle,46005,2019,gross_vehicle_weight,1043
Beadle,46005,2019,gross_vehicle_weight,1056
Beadle,46005,2019,irp_with_prorate_plate,117
Beadle,46005,2019,motorcycle,1087
Beadle,46005,2019,off_road,1041
Beadle,46005,2019,passenger_low_speed,6246
Beadle,46005,2019,pickup_suv_van,14419
Beadle,46005,2019,recreational,144
Beadle,46005,2019,snowmobile,302
Beadle,46005,2019,titles,7607
Beadle,46005,2019,trailer,6475
Beadle,46005,2019,truck,1460
Beadle,46005,2018,boat,1160
Beadle,46005,2018,bus,31
Beadle,46005,2018,commercial_plate,1106
Beadle,46005,2018,electric,4
Beadle,46005,2018,gross_vehicle_weight,1138
Beadle,46005,2018,gross_vehicle_weight,1143
Beadle,46005,2018,irp_with_prorate_plate,110
Beadle,46005,2018,motorcycle,1069
Beadle,46005,2018,off_road,983
Beadle,46005,2018,passenger_low_speed,6695
Beadle,46005,2018,pickup_suv_van,14093
Beadle,46005,2018,recreational,150
Beadle,46005,2018,snowmobile,287
Beadle,46005,2018,titles,7319
Beadle,46005,2018,trailer,6426
Beadle,46005,2018,truck,1573
Beadle,46005,2017,boat,1189
Beadle,46005,2017,bus,16
Beadle,46005,2017,commercial_plate,1059
Beadle,46005,2017,electric,3
Beadle,46005,2017,gross_vehicle_weight,1108
Beadle,46005,2017,irp_with_prorate_plate,107
Beadle,46005,2017,motorcycle,1104
Beadle,46005,2017,off_road,894
Beadle,46005,2017,passenger_low_speed,6907
Beadle,46005,2017,pickup_suv_van,13590
Beadle,46005,2017,recreational,140
Beadle,46005,2017,snowmobile,321
Beadle,46005,2017,titles,7458
Beadle,46005,2017,trailer,6435
Beadle,46005,2017,truck,1478
Beadle,46005,2016,boat,1235
Beadle,46005,2016,bus,16
Beadle,46005,2016,commercial_plate,1050
Beadle,46005,2016,electric,3
Beadle,46005,2016,gross_vehicle_weight,1149
Beadle,46005,2016,irp_with_prorate_plate,109
Beadle,46005,2016,motorcycle,1086
Beadle,46005,2016,off_road,869
Beadle,46005,2016,passenger_low_speed,7197
Beadle,46005,2016,pickup_suv_van,13600
Beadle,46005,2016,recreational,169
Beadle,46005,2016,snowmobile,323
Beadle,46005,2016,titles,7437
Beadle,46005,2016,trailer,6486
Beadle,46005,2016,truck,1483
Beadle,46005,2015,boat,1246
Beadle,46005,2015,bus,63
Beadle,46005,2015,commercial_plate,1023
Beadle,46005,2015,electric,6
Beadle,46005,2015,gross_vehicle_weight,1206
Beadle,46005,2015,irp_with_prorate_plate,120
Beadle,46005,2015,motorcycle,1158
Beadle,46005,2015,off_road,850
Beadle,46005,2015,passenger_low_speed,7439
Beadle,46005,2015,pickup_suv_van,13355
Beadle,46005,2015,recreational,175
Beadle,46005,2015,snowmobile,344
Beadle,46005,2015,titles,8319
Beadle,46005,2015,trailer,6490
Beadle,46005,2015,truck,1602
Bennett,46007,2025,boat,5
Bennett,46007,2025,bus,0
Bennett,46007,2025,commercial_plate,2
Bennett,46007,2025,electric,4
Bennett,46007,2025,gross_vehicle_weight,16
Bennett,46007,2025,irp_with_prorate_plate,0
Bennett,46007,2025,motorcycle,12
Bennett,46007,2025,off_road,9
Bennett,46007,2025,passenger_low_speed,79
Bennett,46007,2025,pickup_suv_van,291
Bennett,46007,2025,recreational,1
Bennett,46007,2025,snowmobile,5
Bennett,46007,2025,titles,80
Bennett,46007,2025,trailer,83
Bennett,46007,2025,truck,13
Bennett,46007,2024,boat,128
Bennett,46007,2024,bus,3
Bennett,46007,2024,commercial_plate,112
Bennett,46007,2024,electric,10
Bennett,46007,2024,gross_vehicle_weight,258
Bennett,46007,2024,irp_with_prorate_plate,4
Bennett,46007,2024,motorcycle,118
Bennett,46007,2024,off_road,128
Bennett,46007,2024,passenger_low_speed,766
Bennett,46007,2024,pickup_suv_van,2634
Bennett,46007,2024,recreational,21
Bennett,46007,2024,snowmobile,14
Bennett,46007,2024,titles,1212
Bennett,46007,2024,trailer,913
Bennett,46007,2024,truck,252
Bennett,46007,2023,boat,123
Bennett,46007,2023,bus,3
Bennett,46007,2023,commercial_plate,104
Bennett,46007,2023,electric,2
Bennett,46007,2023,gross_vehicle_weight,273
Bennett,46007,2023,irp_with_prorate_plate,5
Bennett,46007,2023,motorcycle,93
Bennett,46007,2023,off_road,128
Bennett,46007,2023,passenger_low_speed,783
Bennett,46007,2023,pickup_suv_van,2596
Bennett,46007,2023,recreational,24
Bennett,46007,2023,snowmobile,15
Bennett,46007,2023,titles,1314
Bennett,46007,2023,trailer,896
Bennett,46007,2023,truck,268
Bennett,46007,2022,boat,132
Bennett,46007,2022,bus,2
Bennett,46007,2022,commercial_plate,90
Bennett,46007,2022,electric,1
Bennett,46007,2022,gross_vehicle_weight,237
Bennett,46007,2022,gross_vehicle_weight,236
Bennett,46007,2022,irp_with_prorate_plate,6
Bennett,46007,2022,motorcycle,90
Bennett,46007,2022,off_road,86
Bennett,46007,2022,passenger_low_speed,746
Bennett,46007,2022,passenger_low_speed,748
Bennett,46007,2022,pickup_suv_van,2461
Bennett,46007,2022,pickup_suv_van,2468
Bennett,46007,2022,recreational,14
Bennett,46007,2022,snowmobile,16
Bennett,46007,2022,titles,1076
Bennett,46007,2022,trailer,905
Bennett,46007,2022,truck,215
Bennett,46007,2021,boat,141
Bennett,46007,2021,bus,4
Bennett,46007,2021,commercial_plate,82
Bennett,46007,2021,electric,1
Bennett,46007,2021,gross_vehicle_weight,258
Bennett,46007,2021,gross_vehicle_weight,257
Bennett,46007,2021,irp_with_prorate_plate,8
Bennett,46007,2021,motorcycle,85
Bennett,46007,2021,off_road,71
Bennett,46007,2021,passenger_low_speed,870
Bennett,46007,2021,pickup_suv_van,2610
Bennett,46007,2021,pickup_suv_van,2608
Bennett,46007,2021,recreational,15
Bennett,46007,2021,snowmobile,11
Bennett,46007,2021,titles,1351
Bennett,46007,2021,trailer,909
Bennett,46007,2021,truck,226
Bennett,46007,2020,boat,141
Bennett,46007,2020,bus,2
Bennett,46007,2020,commercial_plate,90
Bennett,46007,2020,electric,1
Bennett,46007,2020,gross_vehicle_weight,273
Bennett,46007,2020,gross_vehicle_weight,269
Bennett,46007,2020,irp_with_prorate_plate,4
Bennett,46007,2020,motorcycle,83
Bennett,46007,2020,off_road,58
Bennett,46007,2020,passenger_low_speed,845
Bennett,46007,2020,pickup_suv_van,2355
Bennett,46007,2020,recreational,14
Bennett,46007,2020,snowmobile,21
Bennett,46007,2020,titles,1085
Bennett,46007,2020,trailer,833
Bennett,46007,2020,truck,249
Bennett,46007,2019,boat,121
Bennett,46007,2019,bus,0
Bennett,46007,2019,commercial_plate,82
Bennett,46007,2019,electric,0
Bennett,46007,2019,gross_vehicle_weight,240
Bennett,46007,2019,gross_vehicle_weight,236
Bennett,46007,2019,irp_with_prorate_plate,5
Bennett,46007,2019,motorcycle,75
Bennett,46007,2019,off_road,44
Bennett,46007,2019,passenger_low_speed,911
Bennett,46007,2019,pickup_suv_van,2280
Bennett,46007,2019,recreational,12
Bennett,46007,2019,snowmobile,18
Bennett,46007,2019,titles,1101
Bennett,46007,2019,trailer,769
Bennett,46007,2019,truck,215
Bennett,46007,2018,boat,124
Bennett,46007,2018,bus,10
Bennett,46007,2018,commercial_plate,84
Bennett,46007,2018,electric,0
Bennett,46007,2018,gross_vehicle_weight,245
Bennett,46007,2018,gross_vehicle_weight,244
Bennett,46007,2018,irp_with_prorate_plate,6
Bennett,46007,2018,motorcycle,79
Bennett,46007,2018,off_road,40
Bennett,46007,2018,passenger_low_speed,932
Bennett,46007,2018,pickup_suv_van,2281
Bennett,46007,2018,recreational,13
Bennett,46007,2018,snowmobile,20
Bennett,46007,2018,titles,1179
Bennett,46007,2018,trailer,798
Bennett,46007,2018,truck,247
Bennett,46007,2017,boat,130
Bennett,46007,2017,bus,3
Bennett,46007,2017,commercial_plate,94
Bennett,46007,2017,electric,0
Bennett,46007,2017,gross_vehicle_weight,279
Bennett,46007,2017,irp_with_prorate_plate,4
Bennett,46007,2017,motorcycle,82
Bennett,46007,2017,off_road,31
Bennett,46007,2017,passenger_low_speed,1011
Bennett,46007,2017,pickup_suv_van,2211
Bennett,46007,2017,recreational,13
Bennett,46007,2017,snowmobile,26
Bennett,46007,2017,titles,1109
Bennett,46007,2017,trailer,829
Bennett,46007,2017,truck,255
Bennett,46007,2016,boat,124
Bennett,46007,2016,bus,1
Bennett,46007,2016,commercial_plate,82
Bennett,46007,2016,electric,0
Bennett,46007,2016,gross_vehicle_weight,277
Bennett,46007,2016,irp_with_prorate_plate,4
Bennett,46007,2016,motorcycle,93
Bennett,46007,2016,off_road,33
Bennett,46007,2016,passenger_low_speed,1069
Bennett,46007,2016,pickup_suv_van,2212
Bennett,46007,2016,recreational,20
Bennett,46007,2016,snowmobile,21
Bennett,46007,2016,titles,1169
Bennett,46007,2016,trailer,813
Bennett,46007,2016,truck,256
Bennett,46007,2015,boat,135
Bennett,46007,2015,bus,14
Bennett,46007,2015,commercial_plate,76
Bennett,46007,2015,electric,0
Bennett,46007,2015,gross_vehicle_weight,280
Bennett,46007,2015,irp_with_prorate_plate,8
Bennett,46007,2015,motorcycle,101
Bennett,46007,2015,off_road,27
Bennett,46007,2015,passenger_low_speed,1085
Bennett,46007,2015,pickup_suv_van,2272
Bennett,46007,2015,recreational,15
Bennett,46007,2015,snowmobile,23
Bennett,46007,2015,titles,1297
Bennett,46007,2015,trailer,808
Bennett,46007,2015,truck,278
Bon Homme,46009,2025,boat,70
Bon Homme,46009,2025,bus,1
Bon Homme,46009,2025,commercial_plate,24
Bon Homme,46009,2025,electric,0
Bon Homme,46009,2025,gross_vehicle_weight,62
Bon Homme,46009,2025,irp_with_prorate_plate,5
Bon Homme,46009,2025,motorcycle,42
Bon Homme,46009,2025,off_road,53
Bon Homme,46009,2025,passenger_low_speed,241
Bon Homme,46009,2025,pickup_suv_van,676
Bon Homme,46009,2025,recreational,0
Bon Homme,46009,2025,snowmobile,5
Bon Homme,46009,2025,titles,130
Bon Homme,46009,2025,trailer,304
Bon Homme,46009,2025,truck,62
Bon Homme,46009,2024,boat,596
Bon Homme,46009,2024,bus,2
Bon Homme,46009,2024,commercial_plate,288
Bon Homme,46009,2024,electric,10
Bon Homme,46009,2024,gross_vehicle_weight,611
Bon Homme,46009,2024,irp_with_prorate_plate,28
Bon Homme,46009,2024,motorcycle,408
Bon Homme,46009,2024,off_road,501
Bon Homme,46009,2024,passenger_low_speed,2165
Bon Homme,46009,2024,pickup_suv_van,5855
Bon Homme,46009,2024,recreational,31
Bon Homme,46009,2024,snowmobile,33
Bon Homme,46009,2024,titles,2083
Bon Homme,46009,2024,trailer,2755
Bon Homme,46009,2024,truck,646
Bon Homme,46009,2023,boat,656
Bon Homme,46009,2023,bus,6
Bon Homme,46009,2023,commercial_plate,327
Bon Homme,46009,2023,electric,8
Bon Homme,46009,2023,gross_vehicle_weight,648
Bon Homme,46009,2023,irp_with_prorate_plate,37
Bon Homme,46009,2023,motorcycle,466
Bon Homme,46009,2023,off_road,514
Bon Homme,46009,2023,passenger_low_speed,2448
Bon Homme,46009,2023,pickup_suv_van,6035
Bon Homme,46009,2023,recreational,42
Bon Homme,46009,2023,snowmobile,51
Bon Homme,46009,2023,titles,2676
Bon Homme,46009,2023,trailer,2862
Bon Homme,46009,2023,truck,696
Bon Homme,46009,2022,boat,661
Bon Homme,46009,2022,bus,3
Bon Homme,46009,2022,commercial_plate,290
Bon Homme,46009,2022,electric,4
Bon Homme,46009,2022,gross_vehicle_weight,626
Bon Homme,46009,2022,gross_vehicle_weight,629
Bon Homme,46009,2022,irp_with_prorate_plate,34
Bon Homme,46009,2022,motorcycle,458
Bon Homme,46009,2022,off_road,491
Bon Homme,46009,2022,passenger_low_speed,2466
Bon Homme,46009,2022,passenger_low_speed,2467
Bon Homme,46009,2022,pickup_suv_van,5696
Bon Homme,46009,2022,pickup_suv_van,5701
Bon Homme,46009,2022,recreational,40
Bon Homme,46009,2022,recreational,41
Bon Homme,46009,2022,snowmobile,42
Bon Homme,46009,2022,titles,2457
Bon Homme,46009,2022,trailer,2891
Bon Homme,46009,2022,truck,660
Bon Homme,46009,2022,truck,661
Bon Homme,46009,2021,boat,659
Bon Homme,46009,2021,bus,4
Bon Homme,46009,2021,commercial_plate,334
Bon Homme,46009,2021,electric,6
Bon Homme,46009,2021,gross_vehicle_weight,641
Bon Homme,46009,2021,gross_vehicle_weight,643
Bon Homme,46009,2021,irp_with_prorate_plate,32
Bon Homme,46009,2021,motorcycle,467
Bon Homme,46009,2021,off_road,476
Bon Homme,46009,2021,passenger_low_speed,2606
Bon Homme,46009,2021,pickup_suv_van,5874
Bon Homme,46009,2021,recreational,39
Bon Homme,46009,2021,snowmobile,46
Bon Homme,46009,2021,titles,2802
Bon Homme,46009,2021,trailer,2804
Bon Homme,46009,2021,truck,721
Bon Homme,46009,2020,boat,599
Bon Homme,46009,2020,bus,3
Bon Homme,46009,2020,commercial_plate,259
Bon Homme,46009,2020,electric,2
Bon Homme,46009,2020,gross_vehicle_weight,601
Bon Homme,46009,2020,gross_vehicle_weight,602
Bon Homme,46009,2020,irp_with_prorate_plate,26
Bon Homme,46009,2020,motorcycle,420
Bon Homme,46009,2020,off_road,421
Bon Homme,46009,2020,passenger_low_speed,2610
Bon Homme,46009,2020,pickup_suv_van,5590
Bon Homme,46009,2020,recreational,30
Bon Homme,46009,2020,snowmobile,48
Bon Homme,46009,2020,titles,2596
Bon Homme,46009,2020,trailer,2583
Bon Homme,46009,2020,truck,653
Bon Homme,46009,2019,boat,586
Bon Homme,46009,2019,bus,5
Bon Homme,46009,2019,commercial_plate,272
Bon Homme,46009,2019,electric,2
Bon Homme,46009,2019,gross_vehicle_weight,598
Bon Homme,46009,2019,gross_vehicle_weight,601
Bon Homme,46009,2019,irp_with_prorate_plate,19
Bon Homme,46009,2019,motorcycle,405
Bon Homme,46009,2019,off_road,404
Bon Homme,46009,2019,passenger_low_speed,2717
Bon Homme,46009,2019,pickup_suv_van,5435
Bon Homme,46009,2019,recreational,32
Bon Homme,46009,2019,snowmobile,63
Bon Homme,46009,2019,titles,2451
Bon Homme,46009,2019,trailer,2506
Bon Homme,46009,2019,truck,664
Bon Homme,46009,2018,boat,620
Bon Homme,46009,2018,bus,19
Bon Homme,46009,2018,commercial_plate,266
Bon Homme,46009,2018,electric,3
Bon Homme,46009,2018,gross_vehicle_weight,623
Bon Homme,46009,2018,gross_vehicle_weight,625
Bon Homme,46009,2018,irp_with_prorate_plate,24
Bon Homme,46009,2018,motorcycle,391
Bon Homme,46009,2018,off_road,369
Bon Homme,46009,2018,passenger_low_speed,2889
Bon Homme,46009,2018,pickup_suv_van,5307
Bon Homme,46009,2018,recreational,33
Bon Homme,46009,2018,snowmobile,68
Bon Homme,46009,2018,titles,2464
Bon Homme,46009,2018,trailer,2530
Bon Homme,46009,2018,truck,705
Bon Homme,46009,2017,boat,642
Bon Homme,46009,2017,bus,3
Bon Homme,46009,2017,commercial_plate,267
Bon Homme,46009,2017,electric,1
Bon Homme,46009,2017,gross_vehicle_weight,651
Bon Homme,46009,2017,irp_with_prorate_plate,26
Bon Homme,46009,2017,motorcycle,435
Bon Homme,46009,2017,off_road,350
Bon Homme,46009,2017,passenger_low_speed,3044
Bon Homme,46009,2017,pickup_suv_van,5179
Bon Homme,46009,2017,recreational,39
Bon Homme,46009,2017,snowmobile,45
Bon Homme,46009,2017,titles,2599
Bon Homme,46009,2017,trailer,2600
Bon Homme,46009,2017,truck,714
Bon Homme,46009,2016,boat,634
Bon Homme,46009,2016,bus,2
Bon Homme,46009,2016,commercial_plate,387
Bon Homme,46009,2016,electric,1
Bon Homme,46009,2016,gross_vehicle_weight,672
Bon Homme,46009,2016,irp_with_prorate_plate,31
Bon Homme,46009,2016,motorcycle,429
Bon Homme,46009,2016,off_road,331
Bon Homme,46009,2016,passenger_low_speed,3123
Bon Homme,46009,2016,pickup_suv_van,5172
Bon Homme,46009,2016,recreational,34
Bon Homme,46009,2016,snowmobile,55
Bon Homme,46009,2016,titles,2434
Bon Homme,46009,2016,trailer,2620
Bon Homme,46009,2016,truck,779
Bon Homme,46009,2015,boat,655
Bon Homme,46009,2015,bus,32
Bon Homme,46009,2015,commercial_plate,411
Bon Homme,46009,2015,electric,1
Bon Homme,46009,2015,gross_vehicle_weight,655
Bon Homme,46009,2015,irp_with_prorate_plate,36
Bon Homme,46009,2015,motorcycle,432
Bon Homme,46009,2015,off_road,331
Bon Homme,46009,2015,passenger_low_speed,3244
Bon Homme,46009,2015,pickup_suv_van,5049
Bon Homme,46009,2015,recreational,43
Bon Homme,46009,2015,snowmobile,71
Bon Homme,46009,2015,titles,2624
Bon Homme,46009,2015,trailer,2685
Bon Homme,46009,2015,truck,800
Brookings,46011,2025,boat,196
Brookings,46011,2025,bus,5
Brookings,46011,2025,commercial_plate,314
Brookings,46011,2025,electric,10
Brookings,46011,2025,gross_vehicle_weight,181
Brookings,46011,2025,irp_with_prorate_plate,3
Brookings,46011,2025,motorcycle,179
Brookings,46011,2025,off_road,183
Brookings,46011,2025,passenger_low_speed,1056
Brookings,46011,2025,pickup_suv_van,3020
Brookings,46011,2025,recreational,16
Brookings,46011,2025,snowmobile,76
Brookings,46011,2025,titles,571
